user_id,cluster,segment
R08101,2,At-Risk
R08102,1,Dormant
R08105,1,Dormant
R08106,1,Dormant
R08107,1,Dormant
R08108,1,Dormant
R08109,1,Dormant
R08110,2,At-Risk
R08112,0,Champions
R08113,0,Champions
R08114,1,Dormant
R08115,2,At-Risk
R08116,1,Dormant
R08117,0,Champions
R08119,2,At-Risk
R08120,0,Champions
R08122,3,Loyal Riders
R08123,0,Champions
R08124,2,At-Risk
R08125,1,Dormant
R08126,0,Champions
R08127,2,At-Risk
R08128,2,At-Risk
R08130,0,Champions
R08131,3,Loyal Riders
R08132,2,At-Risk
R08133,0,Champions
R08134,1,Dormant
R08135,0,Champions
R08136,2,At-Risk
R08137,1,Dormant
R08138,2,At-Risk
R08141,0,Champions
R08142,0,Champions
R08143,2,At-Risk
R08144,2,At-Risk
R08145,2,At-Risk
R08146,1,Dormant
R08147,2,At-Risk
R08148,2,At-Risk
R08149,2,At-Risk
R08150,0,Champions
R08151,1,Dormant
R08152,0,Champions
R08153,0,Champions
R08154,1,Dormant
R08155,3,Loyal Riders
R08156,0,Champions
R08157,0,Champions
R08158,3,Loyal Riders
R08159,3,Loyal Riders
R08160,2,At-Risk
R08161,2,At-Risk
R08162,2,At-Risk
R08163,0,Champions
R08164,3,Loyal Riders
R08165,0,Champions
R08167,0,Champions
R08168,2,At-Risk
R08169,2,At-Risk
R08170,1,Dormant
R08171,2,At-Risk
R08172,1,Dormant
R08173,1,Dormant
R08174,0,Champions
R08175,2,At-Risk
R08177,1,Dormant
R08179,1,Dormant
R08180,0,Champions
R08181,2,At-Risk
R08182,0,Champions
R08184,2,At-Risk
R08185,0,Champions
R08186,0,Champions
R08187,3,Loyal Riders
R08188,2,At-Risk
R08189,3,Loyal Riders
R08190,0,Champions
R08191,2,At-Risk
R08192,2,At-Risk
R08193,3,Loyal Riders
R08195,0,Champions
R08196,2,At-Risk
R08197,2,At-Risk
R08198,0,Champions
R08199,0,Champions
R08200,0,Champions
R08201,0,Champions
R08202,3,Loyal Riders
R08203,2,At-Risk
R08204,0,Champions
R08205,2,At-Risk
R08206,2,At-Risk
R08207,1,Dormant
R08208,3,Loyal Riders
R08209,0,Champions
R08210,1,Dormant
R08211,0,Champions
R08212,2,At-Risk
R08213,1,Dormant
R08214,2,At-Risk
R08215,2,At-Risk
R08216,1,Dormant
R08217,2,At-Risk
R08218,0,Champions
R08220,0,Champions
R08221,1,Dormant
R08222,0,Champions
R08223,1,Dormant
R08225,0,Champions
R08226,0,Champions
R08227,2,At-Risk
R08228,2,At-Risk
R08230,2,At-Risk
R08231,2,At-Risk
R08232,1,Dormant
R08234,2,At-Risk
R08235,0,Champions
R08236,0,Champions
R08237,0,Champions
R08238,2,At-Risk
R08239,2,At-Risk
R08240,0,Champions
R08241,2,At-Risk
R08242,0,Champions
R08243,0,Champions
R08244,2,At-Risk
R08245,3,Loyal Riders
R08246,0,Champions
R08248,0,Champions
R08249,0,Champions
R08250,1,Dormant
R08251,1,Dormant
R08252,0,Champions
R08253,2,At-Risk
R08254,0,Champions
R08255,0,Champions
R08256,0,Champions
R08257,0,Champions
R08259,0,Champions
R08260,3,Loyal Riders
R08261,0,Champions
R08262,2,At-Risk
R08263,3,Loyal Riders
R08265,1,Dormant
R08266,0,Champions
R08267,1,Dormant
R08268,1,Dormant
R08269,2,At-Risk
R08270,0,Champions
R08271,0,Champions
R08272,2,At-Risk
R08273,0,Champions
R08274,0,Champions
R08275,0,Champions
R08276,2,At-Risk
R08277,2,At-Risk
R08278,0,Champions
R08279,0,Champions
R08280,0,Champions
R08281,0,Champions
R08282,2,At-Risk
R08283,2,At-Risk
R08284,2,At-Risk
R08285,2,At-Risk
R08287,1,Dormant
R08288,0,Champions
R08289,2,At-Risk
R08290,0,Champions
R08291,3,Loyal Riders
R08293,2,At-Risk
R08294,1,Dormant
R08295,0,Champions
R08296,0,Champions
R08297,2,At-Risk
R08298,1,Dormant
R08300,0,Champions
R08301,1,Dormant
R08302,0,Champions
R08303,2,At-Risk
R08304,1,Dormant
R08305,2,At-Risk
R08306,1,Dormant
R08307,0,Champions
R08308,1,Dormant
R08309,0,Champions
R08310,2,At-Risk
R08311,0,Champions
R08313,2,At-Risk
R08314,0,Champions
R08315,0,Champions
R08316,0,Champions
R08317,2,At-Risk
R08318,2,At-Risk
R08319,2,At-Risk
R08321,2,At-Risk
R08322,0,Champions
R08323,0,Champions
R08324,1,Dormant
R08325,0,Champions
R08326,2,At-Risk
R08327,2,At-Risk
R08328,0,Champions
R08329,1,Dormant
R08330,0,Champions
R08331,2,At-Risk
R08332,0,Champions
R08333,3,Loyal Riders
R08334,2,At-Risk
R08335,3,Loyal Riders
R08337,2,At-Risk
R08338,1,Dormant
R08339,0,Champions
R08340,1,Dormant
R08341,1,Dormant
R08342,2,At-Risk
R08343,0,Champions
R08344,3,Loyal Riders
R08345,2,At-Risk
R08346,0,Champions
R08347,2,At-Risk
R08348,3,Loyal Riders
R08349,1,Dormant
R08350,0,Champions
R08351,2,At-Risk
R08352,1,Dormant
R08353,2,At-Risk
R08354,2,At-Risk
R08355,0,Champions
R08356,1,Dormant
R08357,0,Champions
R08358,2,At-Risk
R08359,2,At-Risk
R08360,2,At-Risk
R08361,1,Dormant
R08362,2,At-Risk
R08364,0,Champions
R08365,0,Champions
R08366,3,Loyal Riders
R08367,2,At-Risk
R08368,1,Dormant
R08369,1,Dormant
R08370,0,Champions
R08371,0,Champions
R08372,2,At-Risk
R08373,2,At-Risk
R08374,1,Dormant
R08375,2,At-Risk
R08376,2,At-Risk
R08377,0,Champions
R08378,0,Champions
R08379,0,Champions
R08380,0,Champions
R08381,0,Champions
R08382,0,Champions
R08383,0,Champions
R08384,0,Champions
R08385,2,At-Risk
R08386,0,Champions
R08387,0,Champions
R08388,0,Champions
R08389,0,Champions
R08390,1,Dormant
R08391,0,Champions
R08392,2,At-Risk
R08393,1,Dormant
R08394,0,Champions
R08395,0,Champions
R08396,0,Champions
R08397,2,At-Risk
R08398,1,Dormant
R08399,2,At-Risk
R08401,0,Champions
R08403,2,At-Risk
R08404,3,Loyal Riders
R08405,0,Champions
R08406,0,Champions
R08407,1,Dormant
R08408,2,At-Risk
R08411,2,At-Risk
R08412,0,Champions
R08413,1,Dormant
R08414,2,At-Risk
R08415,0,Champions
R08416,1,Dormant
R08417,0,Champions
R08418,0,Champions
R08419,2,At-Risk
R08420,2,At-Risk
R08421,2,At-Risk
R08422,2,At-Risk
R08423,2,At-Risk
R08424,2,At-Risk
R08425,3,Loyal Riders
R08426,2,At-Risk
R08427,2,At-Risk
R08428,0,Champions
R08429,1,Dormant
R08430,2,At-Risk
R08431,0,Champions
R08433,0,Champions
R08434,3,Loyal Riders
R08435,0,Champions
R08436,0,Champions
R08437,2,At-Risk
R08438,0,Champions
R08439,0,Champions
R08440,0,Champions
R08441,0,Champions
R08444,0,Champions
R08445,0,Champions
R08446,0,Champions
R08447,2,At-Risk
R08448,0,Champions
R08449,2,At-Risk
R08450,1,Dormant
R08451,1,Dormant
R08453,2,At-Risk
R08456,2,At-Risk
R08458,0,Champions
R08459,0,Champions
R08460,1,Dormant
R08462,2,At-Risk
R08463,2,At-Risk
R08464,0,Champions
R08465,0,Champions
R08466,2,At-Risk
R08467,0,Champions
R08468,2,At-Risk
R08469,1,Dormant
R08471,0,Champions
R08472,2,At-Risk
R08473,1,Dormant
R08474,2,At-Risk
R08475,3,Loyal Riders
R08476,0,Champions
R08477,2,At-Risk
R08478,0,Champions
R08479,1,Dormant
R08480,1,Dormant
R08481,0,Champions
R08482,2,At-Risk
R08483,1,Dormant
R08484,0,Champions
R08485,3,Loyal Riders
R08486,2,At-Risk
R08487,1,Dormant
R08488,0,Champions
R08489,2,At-Risk
R08490,0,Champions
R08491,0,Champions
R08492,2,At-Risk
R08493,1,Dormant
R08494,2,At-Risk
R08495,2,At-Risk
R08496,0,Champions
R08497,0,Champions
R08498,1,Dormant
R08499,0,Champions
R08500,3,Loyal Riders
R08501,2,At-Risk
R08502,2,At-Risk
R08503,2,At-Risk
R08504,2,At-Risk
R08506,2,At-Risk
R08507,3,Loyal Riders
R08508,2,At-Risk
R08510,1,Dormant
R08512,1,Dormant
R08513,2,At-Risk
R08514,0,Champions
R08515,1,Dormant
R08516,2,At-Risk
R08517,0,Champions
R08518,2,At-Risk
R08519,0,Champions
R08520,2,At-Risk
R08521,1,Dormant
R08522,0,Champions
R08523,2,At-Risk
R08524,2,At-Risk
R08525,3,Loyal Riders
R08527,0,Champions
R08528,2,At-Risk
R08529,2,At-Risk
R08530,1,Dormant
R08531,2,At-Risk
R08532,2,At-Risk
R08535,2,At-Risk
R08537,2,At-Risk
R08538,0,Champions
R08539,2,At-Risk
R08540,2,At-Risk
R08542,1,Dormant
R08543,2,At-Risk
R08544,1,Dormant
R08545,3,Loyal Riders
R08546,1,Dormant
R08547,0,Champions
R08548,1,Dormant
R08549,0,Champions
R08550,1,Dormant
R08551,0,Champions
R08552,2,At-Risk
R08553,0,Champions
R08554,2,At-Risk
R08555,1,Dormant
R08556,2,At-Risk
R08558,1,Dormant
R08559,2,At-Risk
R08560,0,Champions
R08561,0,Champions
R08562,0,Champions
R08563,2,At-Risk
R08564,0,Champions
R08566,1,Dormant
R08568,3,Loyal Riders
R08569,2,At-Risk
R08570,2,At-Risk
R08571,0,Champions
R08572,2,At-Risk
R08573,0,Champions
R08574,0,Champions
R08575,0,Champions
R08576,2,At-Risk
R08577,2,At-Risk
R08578,0,Champions
R08579,2,At-Risk
R08580,2,At-Risk
R08581,2,At-Risk
R08582,1,Dormant
R08584,1,Dormant
R08586,2,At-Risk
R08587,1,Dormant
R08588,2,At-Risk
R08589,0,Champions
R08590,2,At-Risk
R08591,1,Dormant
R08594,2,At-Risk
R08595,2,At-Risk
R08596,3,Loyal Riders
R08597,0,Champions
R08598,2,At-Risk
R08599,0,Champions
R08601,0,Champions
R08602,1,Dormant
R08603,3,Loyal Riders
R08604,0,Champions
R08605,2,At-Risk
R08606,0,Champions
R08607,0,Champions
R08608,2,At-Risk
R08609,0,Champions
R08610,2,At-Risk
R08611,2,At-Risk
R08612,1,Dormant
R08613,3,Loyal Riders
R08614,3,Loyal Riders
R08615,1,Dormant
R08616,0,Champions
R08617,2,At-Risk
R08618,2,At-Risk
R08619,0,Champions
R08620,2,At-Risk
R08621,0,Champions
R08622,2,At-Risk
R08623,1,Dormant
R08624,0,Champions
R08625,2,At-Risk
R08627,1,Dormant
R08628,2,At-Risk
R08629,0,Champions
R08630,2,At-Risk
R08631,2,At-Risk
R08632,3,Loyal Riders
R08633,0,Champions
R08634,0,Champions
R08635,1,Dormant
R08636,2,At-Risk
R08637,2,At-Risk
R08638,0,Champions
R08639,2,At-Risk
R08640,1,Dormant
R08641,3,Loyal Riders
R08642,1,Dormant
R08644,0,Champions
R08645,0,Champions
R08646,2,At-Risk
R08647,2,At-Risk
R08648,1,Dormant
R08649,1,Dormant
R08650,0,Champions
R08651,2,At-Risk
R08652,0,Champions
R08653,0,Champions
R08655,0,Champions
R08656,2,At-Risk
R08657,1,Dormant
R08658,0,Champions
R08659,2,At-Risk
R08660,0,Champions
R08661,3,Loyal Riders
R08662,0,Champions
R08663,0,Champions
R08664,1,Dormant
R08665,1,Dormant
R08666,2,At-Risk
R08667,0,Champions
R08668,3,Loyal Riders
R08669,0,Champions
R08670,2,At-Risk
R08671,2,At-Risk
R08672,2,At-Risk
R08673,0,Champions
R08674,0,Champions
R08675,1,Dormant
R08676,2,At-Risk
R08677,1,Dormant
R08679,2,At-Risk
R08680,2,At-Risk
R08681,2,At-Risk
R08682,0,Champions
R08683,2,At-Risk
R08684,0,Champions
R08685,0,Champions
R08687,2,At-Risk
R08688,2,At-Risk
R08689,0,Champions
R08690,0,Champions
R08691,1,Dormant
R08692,1,Dormant
R08693,0,Champions
R08695,0,Champions
R08696,1,Dormant
R08697,0,Champions
R08698,2,At-Risk
R08699,0,Champions
R08700,2,At-Risk
R08701,0,Champions
R08702,1,Dormant
R08703,1,Dormant
R08705,2,At-Risk
R08706,2,At-Risk
R08707,2,At-Risk
R08708,0,Champions
R08709,2,At-Risk
R08710,0,Champions
R08711,2,At-Risk
R08712,2,At-Risk
R08713,2,At-Risk
R08714,1,Dormant
R08715,2,At-Risk
R08716,0,Champions
R08717,0,Champions
R08718,2,At-Risk
R08719,0,Champions
R08720,2,At-Risk
R08721,0,Champions
R08722,3,Loyal Riders
R08723,0,Champions
R08724,2,At-Risk
R08725,2,At-Risk
R08726,1,Dormant
R08728,1,Dormant
R08729,3,Loyal Riders
R08730,0,Champions
R08731,0,Champions
R08732,0,Champions
R08733,1,Dormant
R08734,1,Dormant
R08735,0,Champions
R08736,2,At-Risk
R08737,2,At-Risk
R08738,2,At-Risk
R08739,1,Dormant
R08740,0,Champions
R08741,2,At-Risk
R08742,2,At-Risk
R08743,1,Dormant
R08744,2,At-Risk
R08745,3,Loyal Riders
R08746,1,Dormant
R08748,0,Champions
R08749,1,Dormant
R08750,0,Champions
R08751,0,Champions
R08752,1,Dormant
R08753,1,Dormant
R08754,0,Champions
R08755,1,Dormant
R08756,0,Champions
R08757,1,Dormant
R08758,0,Champions
R08759,2,At-Risk
R08760,2,At-Risk
R08761,0,Champions
R08762,0,Champions
R08763,1,Dormant
R08764,2,At-Risk
R08765,0,Champions
R08766,0,Champions
R08767,2,At-Risk
R08768,0,Champions
R08769,1,Dormant
R08770,0,Champions
R08771,1,Dormant
R08773,0,Champions
R08774,0,Champions
R08775,0,Champions
R08776,0,Champions
R08777,0,Champions
R08778,3,Loyal Riders
R08779,0,Champions
R08780,0,Champions
R08781,3,Loyal Riders
R08782,2,At-Risk
R08783,2,At-Risk
R08784,2,At-Risk
R08785,0,Champions
R08787,2,At-Risk
R08788,1,Dormant
R08789,2,At-Risk
R08790,2,At-Risk
R08791,0,Champions
R08792,0,Champions
R08794,0,Champions
R08795,0,Champions
R08796,2,At-Risk
R08797,1,Dormant
R08798,0,Champions
R08799,1,Dormant
R08801,0,Champions
R08802,2,At-Risk
R08803,2,At-Risk
R08804,2,At-Risk
R08805,0,Champions
R08806,2,At-Risk
R08807,2,At-Risk
R08808,1,Dormant
R08809,1,Dormant
R08810,0,Champions
R08811,2,At-Risk
R08812,0,Champions
R08813,0,Champions
R08814,2,At-Risk
R08815,2,At-Risk
R08816,0,Champions
R08817,2,At-Risk
R08818,0,Champions
R08819,0,Champions
R08820,3,Loyal Riders
R08821,1,Dormant
R08822,2,At-Risk
R08823,1,Dormant
R08824,2,At-Risk
R08825,0,Champions
R08826,0,Champions
R08827,0,Champions
R08828,2,At-Risk
R08830,1,Dormant
R08831,1,Dormant
R08833,2,At-Risk
R08834,1,Dormant
R08835,1,Dormant
R08836,3,Loyal Riders
R08837,1,Dormant
R08838,2,At-Risk
R08840,2,At-Risk
R08841,3,Loyal Riders
R08842,1,Dormant
R08843,3,Loyal Riders
R08844,0,Champions
R08845,2,At-Risk
R08846,1,Dormant
R08847,0,Champions
R08848,0,Champions
R08850,0,Champions
R08851,1,Dormant
R08852,0,Champions
R08853,1,Dormant
R08854,1,Dormant
R08855,2,At-Risk
R08856,1,Dormant
R08858,2,At-Risk
R08859,0,Champions
R08860,2,At-Risk
R08861,0,Champions
R08862,1,Dormant
R08863,3,Loyal Riders
R08864,1,Dormant
R08865,1,Dormant
R08867,0,Champions
R08868,0,Champions
R08869,1,Dormant
R08870,2,At-Risk
R08872,0,Champions
R08873,2,At-Risk
R08874,0,Champions
R08875,2,At-Risk
R08876,2,At-Risk
R08877,1,Dormant
R08878,2,At-Risk
R08879,2,At-Risk
R08880,2,At-Risk
R08881,0,Champions
R08882,0,Champions
R08883,0,Champions
R08884,1,Dormant
R08885,0,Champions
R08886,2,At-Risk
R08888,2,At-Risk
R08890,3,Loyal Riders
R08891,2,At-Risk
R08892,0,Champions
R08893,0,Champions
R08894,0,Champions
R08896,0,Champions
R08897,0,Champions
R08898,1,Dormant
R08899,0,Champions
R08900,2,At-Risk
R08901,1,Dormant
R08902,0,Champions
R08903,3,Loyal Riders
R08904,2,At-Risk
R08905,3,Loyal Riders
R08906,1,Dormant
R08907,1,Dormant
R08908,0,Champions
R08909,2,At-Risk
R08910,2,At-Risk
R08911,0,Champions
R08912,0,Champions
R08913,2,At-Risk
R08915,1,Dormant
R08916,1,Dormant
R08919,1,Dormant
R08920,2,At-Risk
R08921,0,Champions
R08922,0,Champions
R08923,2,At-Risk
R08924,0,Champions
R08926,2,At-Risk
R08927,1,Dormant
R08928,2,At-Risk
R08929,0,Champions
R08930,0,Champions
R08931,0,Champions
R08932,2,At-Risk
R08933,2,At-Risk
R08934,2,At-Risk
R08935,1,Dormant
R08936,1,Dormant
R08937,2,At-Risk
R08939,2,At-Risk
R08940,3,Loyal Riders
R08941,1,Dormant
R08942,0,Champions
R08943,2,At-Risk
R08944,0,Champions
R08945,2,At-Risk
R08946,1,Dormant
R08947,2,At-Risk
R08949,0,Champions
R08950,0,Champions
R08951,2,At-Risk
R08952,0,Champions
R08953,2,At-Risk
R08954,2,At-Risk
R08955,2,At-Risk
R08956,0,Champions
R08957,0,Champions
R08958,2,At-Risk
R08959,3,Loyal Riders
R08960,2,At-Risk
R08961,2,At-Risk
R08964,2,At-Risk
R08965,0,Champions
R08966,2,At-Risk
R08967,3,Loyal Riders
R08968,0,Champions
R08969,3,Loyal Riders
R08970,1,Dormant
R08971,1,Dormant
R08972,0,Champions
R08973,1,Dormant
R08974,2,At-Risk
R08975,0,Champions
R08976,1,Dormant
R08977,2,At-Risk
R08978,2,At-Risk
R08979,0,Champions
R08980,0,Champions
R08981,1,Dormant
R08982,0,Champions
R08983,2,At-Risk
R08984,2,At-Risk
R08985,0,Champions
R08986,0,Champions
R08988,0,Champions
R08989,2,At-Risk
R08990,2,At-Risk
R08991,2,At-Risk
R08992,1,Dormant
R08993,1,Dormant
R08994,2,At-Risk
R08995,1,Dormant
R08996,0,Champions
R08998,2,At-Risk
R08999,0,Champions
R09000,2,At-Risk
R09001,1,Dormant
R09002,0,Champions
R09003,0,Champions
R09004,2,At-Risk
R09005,2,At-Risk
R09008,2,At-Risk
R09009,2,At-Risk
R09010,0,Champions
R09011,2,At-Risk
R09012,0,Champions
R09013,0,Champions
R09014,2,At-Risk
R09015,2,At-Risk
R09016,2,At-Risk
R09017,1,Dormant
R09018,3,Loyal Riders
R09019,0,Champions
R09020,0,Champions
R09021,0,Champions
R09022,1,Dormant
R09023,0,Champions
R09024,2,At-Risk
R09025,3,Loyal Riders
R09026,2,At-Risk
R09027,1,Dormant
R09030,2,At-Risk
R09031,2,At-Risk
R09032,2,At-Risk
R09033,0,Champions
R09034,2,At-Risk
R09035,2,At-Risk
R09037,0,Champions
R09038,2,At-Risk
R09039,1,Dormant
R09040,2,At-Risk
R09041,0,Champions
R09042,0,Champions
R09043,2,At-Risk
R09044,2,At-Risk
R09045,1,Dormant
R09046,0,Champions
R09048,3,Loyal Riders
R09049,2,At-Risk
R09050,0,Champions
R09051,2,At-Risk
R09052,1,Dormant
R09053,3,Loyal Riders
R09054,1,Dormant
R09055,2,At-Risk
R09056,3,Loyal Riders
R09057,2,At-Risk
R09058,2,At-Risk
R09059,0,Champions
R09060,0,Champions
R09061,1,Dormant
R09062,0,Champions
R09063,0,Champions
R09064,1,Dormant
R09065,2,At-Risk
R09067,2,At-Risk
R09068,0,Champions
R09069,0,Champions
R09070,2,At-Risk
R09071,2,At-Risk
R09072,2,At-Risk
R09074,0,Champions
R09075,2,At-Risk
R09076,1,Dormant
R09077,0,Champions
R09078,0,Champions
R09079,0,Champions
R09080,1,Dormant
R09081,1,Dormant
R09082,0,Champions
R09083,0,Champions
R09084,2,At-Risk
R09085,0,Champions
R09086,0,Champions
R09087,2,At-Risk
R09088,1,Dormant
R09089,1,Dormant
R09090,0,Champions
R09091,2,At-Risk
R09092,2,At-Risk
R09093,0,Champions
R09094,0,Champions
R09095,3,Loyal Riders
R09096,2,At-Risk
R09097,0,Champions
R09098,0,Champions
R09099,2,At-Risk
R09100,2,At-Risk
R09101,1,Dormant
R09102,1,Dormant
R09104,2,At-Risk
R09105,1,Dormant
R09106,0,Champions
R09107,0,Champions
R09108,3,Loyal Riders
R09109,0,Champions
R09110,1,Dormant
R09112,1,Dormant
R09113,1,Dormant
R09114,2,At-Risk
R09115,1,Dormant
R09116,1,Dormant
R09117,2,At-Risk
R09118,0,Champions
R09119,0,Champions
R09120,2,At-Risk
R09121,1,Dormant
R09122,1,Dormant
R09124,1,Dormant
R09125,2,At-Risk
R09126,2,At-Risk
R09127,1,Dormant
R09128,0,Champions
R09129,3,Loyal Riders
R09130,1,Dormant
R09131,2,At-Risk
R09132,0,Champions
R09134,0,Champions
R09135,2,At-Risk
R09136,2,At-Risk
R09137,2,At-Risk
R09138,0,Champions
R09139,1,Dormant
R09140,0,Champions
R09141,0,Champions
R09142,0,Champions
R09143,3,Loyal Riders
R09144,0,Champions
R09145,2,At-Risk
R09146,2,At-Risk
R09147,1,Dormant
R09148,2,At-Risk
R09149,1,Dormant
R09151,0,Champions
R09152,1,Dormant
R09153,0,Champions
R09154,2,At-Risk
R09155,1,Dormant
R09156,2,At-Risk
R09157,1,Dormant
R09158,0,Champions
R09160,0,Champions
R09161,2,At-Risk
R09162,2,At-Risk
R09163,2,At-Risk
R09164,1,Dormant
R09165,2,At-Risk
R09166,0,Champions
R09167,2,At-Risk
R09168,2,At-Risk
R09169,1,Dormant
R09170,1,Dormant
R09171,2,At-Risk
R09172,1,Dormant
R09174,2,At-Risk
R09175,2,At-Risk
R09176,3,Loyal Riders
R09177,0,Champions
R09179,2,At-Risk
R09180,2,At-Risk
R09181,0,Champions
R09182,0,Champions
R09183,2,At-Risk
R09184,0,Champions
R09185,2,At-Risk
R09186,2,At-Risk
R09187,0,Champions
R09188,0,Champions
R09189,0,Champions
R09191,0,Champions
R09192,1,Dormant
R09193,0,Champions
R09194,2,At-Risk
R09195,0,Champions
R09196,2,At-Risk
R09197,2,At-Risk
R09198,2,At-Risk
R09199,0,Champions
R09200,0,Champions
R09201,2,At-Risk
R09202,0,Champions
R09203,2,At-Risk
R09204,0,Champions
R09205,2,At-Risk
R09206,0,Champions
R09207,2,At-Risk
R09208,2,At-Risk
R09209,1,Dormant
R09210,0,Champions
R09211,2,At-Risk
R09212,2,At-Risk
R09213,0,Champions
R09214,1,Dormant
R09215,0,Champions
R09216,2,At-Risk
R09217,0,Champions
R09218,2,At-Risk
R09221,0,Champions
R09222,2,At-Risk
R09223,2,At-Risk
R09224,2,At-Risk
R09225,0,Champions
R09226,3,Loyal Riders
R09227,0,Champions
R09228,2,At-Risk
R09229,3,Loyal Riders
R09230,0,Champions
R09231,2,At-Risk
R09233,1,Dormant
R09234,0,Champions
R09235,0,Champions
R09236,1,Dormant
R09237,0,Champions
R09238,1,Dormant
R09239,2,At-Risk
R09240,2,At-Risk
R09241,2,At-Risk
R09242,1,Dormant
R09243,1,Dormant
R09244,2,At-Risk
R09245,2,At-Risk
R09246,1,Dormant
R09247,0,Champions
R09249,0,Champions
R09250,1,Dormant
R09251,0,Champions
R09252,1,Dormant
R09253,2,At-Risk
R09254,0,Champions
R09256,2,At-Risk
R09257,0,Champions
R09259,2,At-Risk
R09260,0,Champions
R09261,2,At-Risk
R09262,2,At-Risk
R09263,2,At-Risk
R09264,3,Loyal Riders
R09265,3,Loyal Riders
R09266,0,Champions
R09267,0,Champions
R09268,0,Champions
R09269,1,Dormant
R09270,3,Loyal Riders
R09271,1,Dormant
R09273,0,Champions
R09276,0,Champions
R09277,2,At-Risk
R09278,0,Champions
R09279,0,Champions
R09280,0,Champions
R09281,2,At-Risk
R09282,2,At-Risk
R09284,0,Champions
R09286,0,Champions
R09288,1,Dormant
R09289,0,Champions
R09291,0,Champions
R09292,1,Dormant
R09293,0,Champions
R09295,0,Champions
R09296,1,Dormant
R09298,1,Dormant
R09299,0,Champions
R09300,2,At-Risk
R09301,0,Champions
R09302,2,At-Risk
R09303,0,Champions
R09304,0,Champions
R09305,0,Champions
R09306,0,Champions
R09307,1,Dormant
R09308,0,Champions
R09309,0,Champions
R09310,1,Dormant
R09311,2,At-Risk
R09312,2,At-Risk
R09313,0,Champions
R09314,0,Champions
R09315,2,At-Risk
R09316,0,Champions
R09317,2,At-Risk
R09318,2,At-Risk
R09319,0,Champions
R09320,0,Champions
R09321,0,Champions
R09322,3,Loyal Riders
R09323,2,At-Risk
R09324,2,At-Risk
R09325,1,Dormant
R09326,1,Dormant
R09327,0,Champions
R09328,1,Dormant
R09329,1,Dormant
R09330,0,Champions
R09331,1,Dormant
R09332,1,Dormant
R09333,0,Champions
R09334,2,At-Risk
R09335,1,Dormant
R09336,0,Champions
R09337,0,Champions
R09338,0,Champions
R09339,2,At-Risk
R09340,0,Champions
R09341,2,At-Risk
R09342,0,Champions
R09343,2,At-Risk
R09344,2,At-Risk
R09345,2,At-Risk
R09346,2,At-Risk
R09347,1,Dormant
R09348,0,Champions
R09349,2,At-Risk
R09350,3,Loyal Riders
R09351,2,At-Risk
R09352,1,Dormant
R09353,2,At-Risk
R09354,0,Champions
R09355,1,Dormant
R09356,0,Champions
R09357,0,Champions
R09358,2,At-Risk
R09360,0,Champions
R09361,1,Dormant
R09362,0,Champions
R09363,0,Champions
R09364,2,At-Risk
R09365,2,At-Risk
R09366,2,At-Risk
R09367,2,At-Risk
R09368,1,Dormant
R09369,1,Dormant
R09370,1,Dormant
R09371,0,Champions
R09372,0,Champions
R09373,3,Loyal Riders
R09374,2,At-Risk
R09375,2,At-Risk
R09376,0,Champions
R09377,2,At-Risk
R09378,0,Champions
R09379,0,Champions
R09381,2,At-Risk
R09383,2,At-Risk
R09384,0,Champions
R09385,2,At-Risk
R09386,2,At-Risk
R09387,0,Champions
R09388,2,At-Risk
R09389,3,Loyal Riders
R09390,0,Champions
R09391,2,At-Risk
R09392,2,At-Risk
R09393,0,Champions
R09394,0,Champions
R09395,1,Dormant
R09396,0,Champions
R09397,0,Champions
R09398,1,Dormant
R09399,2,At-Risk
R09400,2,At-Risk
R09401,2,At-Risk
R09402,1,Dormant
R09403,2,At-Risk
R09404,0,Champions
R09405,2,At-Risk
R09406,2,At-Risk
R09407,2,At-Risk
R09408,1,Dormant
R09409,2,At-Risk
R09411,2,At-Risk
R09412,2,At-Risk
R09413,1,Dormant
R09414,0,Champions
R09415,1,Dormant
R09416,0,Champions
R09417,2,At-Risk
R09418,3,Loyal Riders
R09419,2,At-Risk
R09420,0,Champions
R09421,0,Champions
R09422,3,Loyal Riders
R09423,0,Champions
R09424,0,Champions
R09426,0,Champions
R09427,2,At-Risk
R09428,0,Champions
R09429,1,Dormant
R09430,2,At-Risk
R09431,2,At-Risk
R09432,2,At-Risk
R09433,2,At-Risk
R09434,2,At-Risk
R09435,1,Dormant
R09436,3,Loyal Riders
R09437,0,Champions
R09438,0,Champions
R09439,0,Champions
R09440,0,Champions
R09441,2,At-Risk
R09442,0,Champions
R09443,0,Champions
R09444,2,At-Risk
R09445,1,Dormant
R09446,2,At-Risk
R09447,0,Champions
R09448,2,At-Risk
R09449,3,Loyal Riders
R09450,1,Dormant
R09451,2,At-Risk
R09452,0,Champions
R09453,0,Champions
R09454,3,Loyal Riders
R09455,3,Loyal Riders
R09456,2,At-Risk
R09457,1,Dormant
R09458,2,At-Risk
R09459,1,Dormant
R09460,0,Champions
R09461,1,Dormant
R09462,2,At-Risk
R09463,2,At-Risk
R09464,0,Champions
R09465,1,Dormant
R09466,0,Champions
R09467,2,At-Risk
R09468,2,At-Risk
R09469,2,At-Risk
R09470,1,Dormant
R09471,2,At-Risk
R09472,0,Champions
R09473,2,At-Risk
R09474,2,At-Risk
R09475,0,Champions
R09476,1,Dormant
